Frame,ID,X,Y,Area,Solidity,Ratio,VX,VY
513,54,212,45,835,0.6213,0.0000,2.0000,1.0000
513,63,301,876,113,0.7244,0.0000,3.0000,23.0000
513,74,228,8,603,0.6109,0.0000,1.0000,0.0000
514,54,213,45,807,0.6132,0.0000,1.0000,0.0000
514,63,304,899,113,0.7244,0.0000,3.0000,23.0000
514,74,227,9,613,0.6865,0.0000,-1.0000,1.0000
515,54,214,46,823,0.6038,0.0000,1.0000,1.0000
515,74,227,9,611,0.6991,0.0000,0.0000,0.0000
516,54,216,47,797,0.5328,0.0000,2.0000,1.0000
516,74,227,9,631,0.7066,0.0000,0.0000,0.0000
517,54,217,48,787,0.6101,0.0000,1.0000,1.0000
517,74,227,9,646,0.6872,0.0000,0.0000,0.0000
518,54,220,48,808,0.5796,0.0000,3.0000,0.0000
518,74,227,9,606,0.6447,0.0000,0.0000,0.0000
519,54,220,47,808,0.5344,0.0000,0.0000,-1.0000
519,74,228,8,581,0.6506,0.0000,1.0000,-1.0000
520,54,221,47,778,0.5721,0.0000,1.0000,0.0000
520,74,228,8,458,0.6524,0.0000,0.0000,0.0000
521,54,221,46,751,0.5349,0.0000,0.0000,-1.0000
521,74,227,8,423,0.6725,0.0000,-1.0000,0.0000
522,54,221,47,717,0.5537,0.0000,0.0000,1.0000
522,74,226,7,352,0.5946,0.0000,-1.0000,-1.0000
523,54,220,47,701,0.5741,0.0000,-1.0000,0.0000
523,74,228,7,239,0.7113,0.0000,2.0000,0.0000
524,54,219,46,703,0.5781,0.0000,-1.0000,-1.0000
524,74,226,7,230,0.8042,0.0000,-2.0000,0.0000
525,54,219,46,688,0.5691,0.0000,0.0000,0.0000
525,74,224,5,137,0.7211,0.0000,-2.0000,-2.0000
526,54,219,46,688,0.5513,0.0000,0.0000,0.0000
526,74,222,4,75,0.7143,0.0000,-2.0000,-1.0000
527,54,219,47,733,0.5767,0.0000,0.0000,1.0000
527,74,220,3,75,0.7143,0.0000,-2.0000,-1.0000
528,54,219,48,732,0.5951,0.0000,0.0000,1.0000
528,74,218,2,75,0.7143,0.0000,-2.0000,-1.0000
529,54,219,50,766,0.6079,0.0000,0.0000,2.0000
529,74,216,1,75,0.7143,0.0000,-2.0000,-1.0000
530,54,220,50,775,0.6932,0.0000,1.0000,0.0000
530,74,214,0,75,0.7143,0.0000,-2.0000,-1.0000
531,54,219,51,782,0.6995,0.0000,-1.0000,1.0000
531,74,212,-1,75,0.7143,0.0000,-2.0000,-1.0000
532,54,219,50,801,0.6502,0.0000,0.0000,-1.0000
532,74,210,-2,75,0.7143,0.0000,-2.0000,-1.0000
533,54,220,50,798,0.6333,0.0000,1.0000,0.0000
533,74,208,-3,75,0.7143,0.0000,-2.0000,-1.0000
534,54,219,49,818,0.6586,0.0000,-1.0000,-1.0000
534,74,206,-4,75,0.7143,0.0000,-2.0000,-1.0000
535,54,219,48,806,0.6889,0.0000,0.0000,-1.0000
535,74,204,-5,75,0.7143,0.0000,-2.0000,-1.0000
536,54,218,48,786,0.6616,0.0000,-1.0000,0.0000
536,74,202,-6,75,0.7143,0.0000,-2.0000,-1.0000
537,54,217,49,800,0.6349,0.0000,-1.0000,1.0000
537,74,200,-7,75,0.7143,0.0000,-2.0000,-1.0000
538,54,216,50,822,0.6089,0.0000,-1.0000,1.0000
538,74,198,-8,75,0.7143,0.0000,-2.0000,-1.0000
539,54,216,52,817,0.6333,0.0000,0.0000,2.0000
539,74,196,-9,75,0.7143,0.0000,-2.0000,-1.0000
540,54,215,53,807,0.6198,0.0000,-1.0000,1.0000
540,74,194,-10,75,0.7143,0.0000,-2.0000,-1.0000
541,54,213,56,784,0.6022,0.0000,-2.0000,3.0000
541,74,192,-11,75,0.7143,0.0000,-2.0000,-1.0000
542,54,212,59,782,0.6153,0.0000,-1.0000,3.0000
542,74,190,-12,75,0.7143,0.0000,-2.0000,-1.0000
543,54,210,61,786,0.5955,0.0000,-2.0000,2.0000
543,74,188,-13,75,0.7143,0.0000,-2.0000,-1.0000
544,54,208,64,849,0.6030,0.0000,-2.0000,3.0000
544,74,186,-14,75,0.7143,0.0000,-2.0000,-1.0000
545,54,208,65,870,0.6101,0.0000,0.0000,1.0000
545,74,184,-15,75,0.7143,0.0000,-2.0000,-1.0000
546,54,206,68,859,0.5836,0.0000,-2.0000,3.0000
546,74,182,-16,75,0.7143,0.0000,-2.0000,-1.0000
547,54,207,69,803,0.5887,0.0000,1.0000,1.0000
547,74,180,-17,75,0.7143,0.0000,-2.0000,-1.0000
548,54,208,67,818,0.5565,0.0000,1.0000,-2.0000
548,74,178,-18,75,0.7143,0.0000,-2.0000,-1.0000
549,54,208,66,783,0.5305,0.0000,0.0000,-1.0000
549,74,176,-19,75,0.7143,0.0000,-2.0000,-1.0000
550,54,209,66,767,0.5455,0.0000,1.0000,0.0000
550,74,174,-20,75,0.7143,0.0000,-2.0000,-1.0000
551,54,207,68,799,0.5707,0.0000,-2.0000,2.0000
551,74,172,-21,75,0.7143,0.0000,-2.0000,-1.0000
551,76,102,212,781,0.5935,0.0000,3.0000,-10.0000
552,54,205,68,814,0.5839,0.0000,-2.0000,0.0000
552,74,170,-22,75,0.7143,0.0000,-2.0000,-1.0000
552,76,104,205,788,0.5988,0.0000,2.0000,-7.0000
553,54,200,68,888,0.6167,0.0000,-5.0000,0.0000
553,74,168,-23,75,0.7143,0.0000,-2.0000,-1.0000
553,76,108,192,819,0.4776,0.0000,4.0000,-13.0000
554,54,199,68,863,0.5811,0.0000,-1.0000,0.0000
554,74,166,-24,75,0.7143,0.0000,-2.0000,-1.0000
554,76,110,186,819,0.5809,0.0000,2.0000,-6.0000
555,54,196,66,893,0.5588,0.0000,-3.0000,-2.0000
555,74,164,-25,75,0.7143,0.0000,-2.0000,-1.0000
555,76,114,173,824,0.6006,0.0000,4.0000,-13.0000
556,54,193,65,870,0.5910,0.0000,-3.0000,-1.0000
556,76,115,165,821,0.6023,0.0000,1.0000,-8.0000
557,54,188,62,864,0.5571,0.0000,-5.0000,-3.0000
557,76,118,152,838,0.5632,0.0000,3.0000,-13.0000
558,54,186,61,835,0.5856,0.0000,-2.0000,-1.0000
558,76,118,144,791,0.5979,0.0000,0.0000,-8.0000
559,54,185,58,847,0.5692,0.0000,-1.0000,-3.0000
559,76,119,138,827,0.5444,0.0000,1.0000,-6.0000
560,54,182,56,846,0.5508,0.0000,-3.0000,-2.0000
560,76,120,124,811,0.5339,0.0000,1.0000,-14.0000
561,54,179,52,863,0.6129,0.0000,-3.0000,-4.0000
561,76,121,119,857,0.4942,0.0000,1.0000,-5.0000
562,54,175,48,836,0.5718,0.0000,-4.0000,-4.0000
562,76,119,104,791,0.4892,0.0000,-2.0000,-15.0000
563,54,173,47,812,0.5468,0.0000,-2.0000,-1.0000
563,76,121,99,794,0.5227,0.0000,2.0000,-5.0000
564,54,169,41,846,0.6069,0.0000,-4.0000,-6.0000
564,76,124,84,822,0.4835,0.0000,3.0000,-15.0000
565,54,167,40,872,0.5964,0.0000,-2.0000,-1.0000
565,76,126,79,828,0.5750,0.0000,2.0000,-5.0000
566,54,167,41,878,0.5701,0.0000,0.0000,1.0000
566,76,130,65,871,0.6099,0.0000,4.0000,-14.0000
567,54,166,41,901,0.5889,0.0000,-1.0000,0.0000
567,76,129,60,867,0.6175,0.0000,-1.0000,-5.0000
568,54,141,39,2428,0.3991,0.0000,-25.0000,-2.0000
568,76,128,55,867,0.6175,0.0000,-1.0000,-5.0000
569,54,138,38,2353,0.4183,0.0000,-3.0000,-1.0000
569,76,127,50,867,0.6175,0.0000,-1.0000,-5.0000
570,54,137,38,2360,0.4092,0.0000,-1.0000,0.0000
570,76,126,45,867,0.6175,0.0000,-1.0000,-5.0000
571,54,135,36,2340,0.4097,0.0000,-2.0000,-2.0000
571,76,125,40,867,0.6175,0.0000,-1.0000,-5.0000
572,54,134,35,2302,0.4042,0.0000,-1.0000,-1.0000
572,76,124,35,867,0.6175,0.0000,-1.0000,-5.0000
573,54,117,31,1408,0.4709,0.0000,-17.0000,-4.0000
573,76,156,39,937,0.5512,0.0000,32.0000,4.0000
574,54,110,42,868,0.5673,0.0000,-7.0000,11.0000
574,76,156,40,920,0.6259,0.0000,0.0000,1.0000
575,54,114,27,1399,0.4160,0.0000,4.0000,-15.0000
575,76,156,41,908,0.6618,0.0000,0.0000,1.0000
576,54,132,12,559,0.6218,0.0000,18.0000,-15.0000
576,76,155,40,898,0.6414,0.0000,-1.0000,-1.0000
577,54,146,29,1546,0.4645,0.0000,14.0000,17.0000
577,76,154,39,898,0.6414,0.0000,-1.0000,-1.0000
578,54,147,29,1532,0.4603,0.0000,1.0000,0.0000
578,76,153,38,898,0.6414,0.0000,-1.0000,-1.0000
579,54,148,29,1474,0.4279,0.0000,1.0000,0.0000
579,76,152,37,898,0.6414,0.0000,-1.0000,-1.0000
579,79,91,18,776,0.6587,0.0000,-3.0000,-3.0000
580,54,160,42,859,0.6092,0.0000,12.0000,13.0000
580,76,160,42,859,0.6092,0.0000,8.0000,5.0000
580,79,89,13,547,0.7013,0.0000,-2.0000,-5.0000
581,54,161,42,856,0.6203,0.0000,1.0000,0.0000
581,76,161,42,856,0.6203,0.0000,1.0000,0.0000
581,79,89,10,467,0.5640,0.0000,0.0000,-3.0000
582,54,153,31,1458,0.3997,0.0000,-8.0000,-11.0000
582,76,162,42,856,0.6203,0.0000,1.0000,0.0000
582,79,87,7,225,0.6000,0.0000,-2.0000,-3.0000
583,54,154,31,1478,0.4124,0.0000,1.0000,0.0000
583,76,163,42,856,0.6203,0.0000,1.0000,0.0000
583,79,88,6,176,0.5415,0.0000,1.0000,-1.0000
584,54,156,32,1447,0.3906,0.0000,2.0000,1.0000
584,76,164,42,856,0.6203,0.0000,1.0000,0.0000
584,79,89,5,176,0.5415,0.0000,1.0000,-1.0000
585,54,168,43,853,0.6199,0.0000,12.0000,11.0000
585,76,139,13,569,0.7526,0.0000,-25.0000,-29.0000
585,79,90,4,176,0.5415,0.0000,1.0000,-1.0000
586,54,168,44,868,0.6078,0.0000,0.0000,1.0000
586,76,137,15,617,0.7108,0.0000,-2.0000,2.0000
586,79,91,3,176,0.5415,0.0000,1.0000,-1.0000
587,54,169,45,887,0.6446,0.0000,1.0000,1.0000
587,76,136,16,635,0.7127,0.0000,-1.0000,1.0000
587,79,92,2,176,0.5415,0.0000,1.0000,-1.0000
588,54,168,44,895,0.6307,0.0000,-1.0000,-1.0000
588,76,134,19,811,0.7427,0.0000,-2.0000,3.0000
588,79,93,1,176,0.5415,0.0000,1.0000,-1.0000
589,54,169,44,884,0.6577,0.0000,1.0000,0.0000
589,76,134,21,880,0.7057,0.0000,0.0000,2.0000
589,79,94,0,176,0.5415,0.0000,1.0000,-1.0000
590,54,150,37,1829,0.4584,0.0000,-19.0000,-7.0000
590,76,134,23,880,0.7057,0.0000,0.0000,2.0000
590,79,95,-1,176,0.5415,0.0000,1.0000,-1.0000
591,54,149,41,1852,0.4813,0.0000,-1.0000,4.0000
591,76,134,25,880,0.7057,0.0000,0.0000,2.0000
591,79,96,-2,176,0.5415,0.0000,1.0000,-1.0000
592,54,149,45,1800,0.4835,0.0000,0.0000,4.0000
592,76,134,27,880,0.7057,0.0000,0.0000,2.0000
592,79,97,-3,176,0.5415,0.0000,1.0000,-1.0000
593,54,168,45,865,0.6407,0.0000,19.0000,0.0000
593,76,130,66,957,0.5825,0.0000,-4.0000,39.0000
593,79,98,-4,176,0.5415,0.0000,1.0000,-1.0000
594,54,168,44,848,0.6730,0.0000,0.0000,-1.0000
594,76,131,77,987,0.5896,0.0000,1.0000,11.0000
594,79,99,-5,176,0.5415,0.0000,1.0000,-1.0000
595,54,168,44,838,0.6436,0.0000,0.0000,0.0000
595,76,133,100,944,0.6028,0.0000,2.0000,23.0000
595,79,100,-6,176,0.5415,0.0000,1.0000,-1.0000
596,54,168,44,857,0.6429,0.0000,0.0000,0.0000
596,76,133,109,955,0.6098,0.0000,0.0000,9.0000
596,79,101,-7,176,0.5415,0.0000,1.0000,-1.0000
597,54,169,43,875,0.6359,0.0000,1.0000,-1.0000
597,76,136,131,933,0.5981,0.0000,3.0000,22.0000
597,79,102,-8,176,0.5415,0.0000,1.0000,-1.0000
598,54,169,44,882,0.6617,0.0000,0.0000,1.0000
598,76,138,139,912,0.5934,0.0000,2.0000,8.0000
598,79,103,-9,176,0.5415,0.0000,1.0000,-1.0000
599,54,170,45,838,0.6387,0.0000,1.0000,1.0000
599,76,143,155,920,0.5204,0.0000,5.0000,16.0000
599,79,104,-10,176,0.5415,0.0000,1.0000,-1.0000
599,81,251,222,588,0.6176,0.0000,4.0000,-3.0000
600,54,169,45,822,0.6422,0.0000,-1.0000,0.0000
600,76,144,163,933,0.5277,0.0000,1.0000,8.0000
600,79,105,-11,176,0.5415,0.0000,1.0000,-1.0000
600,81,254,220,642,0.6114,0.0000,3.0000,-2.0000
601,54,169,43,815,0.5971,0.0000,0.0000,-2.0000
601,76,149,179,936,0.5887,0.0000,5.0000,16.0000
601,79,106,-12,176,0.5415,0.0000,1.0000,-1.0000
601,81,256,213,715,0.5492,0.0000,2.0000,-7.0000
602,54,168,43,819,0.6158,0.0000,-1.0000,0.0000
602,76,150,187,932,0.5862,0.0000,1.0000,8.0000
602,79,107,-13,176,0.5415,0.0000,1.0000,-1.0000
602,81,259,209,753,0.5783,0.0000,3.0000,-4.0000
603,54,167,42,830,0.5912,0.0000,-1.0000,-1.0000
603,76,150,197,964,0.5579,0.0000,0.0000,10.0000
603,79,108,-14,176,0.5415,0.0000,1.0000,-1.0000
603,81,262,205,734,0.5886,0.0000,3.0000,-4.0000
604,54,166,40,827,0.6041,0.0000,-1.0000,-2.0000
604,76,154,215,880,0.5793,0.0000,4.0000,18.0000
604,79,109,-15,176,0.5415,0.0000,1.0000,-1.0000
604,81,266,199,759,0.5694,0.0000,4.0000,-6.0000
605,54,166,39,816,0.6126,0.0000,0.0000,-1.0000
605,76,155,220,686,0.6065,0.0000,1.0000,5.0000
605,79,110,-16,176,0.5415,0.0000,1.0000,-1.0000
605,81,268,195,786,0.5762,0.0000,2.0000,-4.0000
606,54,165,37,830,0.6081,0.0000,-1.0000,-2.0000
606,76,157,227,332,0.7597,0.0000,2.0000,7.0000
606,79,111,-17,176,0.5415,0.0000,1.0000,-1.0000
606,81,270,185,775,0.5871,0.0000,2.0000,-10.0000
607,54,165,36,834,0.6132,0.0000,0.0000,-1.0000
607,76,157,231,182,0.7137,0.0000,0.0000,4.0000
607,79,112,-18,176,0.5415,0.0000,1.0000,-1.0000
607,81,273,182,773,0.5726,0.0000,3.0000,-3.0000
608,54,165,35,819,0.6094,0.0000,0.0000,-1.0000
608,76,157,235,182,0.7137,0.0000,0.0000,4.0000
608,79,113,-19,176,0.5415,0.0000,1.0000,-1.0000
608,81,277,177,797,0.5250,0.0000,4.0000,-5.0000
609,54,164,34,818,0.5902,0.0000,-1.0000,-1.0000
609,76,157,239,182,0.7137,0.0000,0.0000,4.0000
609,79,114,-20,176,0.5415,0.0000,1.0000,-1.0000
609,81,280,173,815,0.6064,0.0000,3.0000,-4.0000
610,54,161,30,821,0.5430,0.0000,-3.0000,-4.0000
610,76,157,243,182,0.7137,0.0000,0.0000,4.0000
610,79,115,-21,176,0.5415,0.0000,1.0000,-1.0000
610,81,282,164,809,0.5503,0.0000,2.0000,-9.0000
611,54,160,28,830,0.5601,0.0000,-1.0000,-2.0000
611,76,157,247,182,0.7137,0.0000,0.0000,4.0000
611,79,116,-22,176,0.5415,0.0000,1.0000,-1.0000
611,81,286,159,801,0.5821,0.0000,4.0000,-5.0000
612,54,159,26,834,0.5932,0.0000,-1.0000,-2.0000
612,76,157,251,182,0.7137,0.0000,0.0000,4.0000
612,79,117,-23,176,0.5415,0.0000,1.0000,-1.0000
612,81,288,156,840,0.5371,0.0000,2.0000,-3.0000
613,54,156,23,860,0.5993,0.0000,-3.0000,-3.0000
613,76,157,255,182,0.7137,0.0000,0.0000,4.0000
613,81,292,149,803,0.5819,0.0000,4.0000,-7.0000
614,54,153,21,903,0.6515,0.0000,-3.0000,-2.0000
614,76,157,259,182,0.7137,0.0000,0.0000,4.0000
614,81,294,143,810,0.5579,0.0000,2.0000,-6.0000
615,54,146,19,906,0.6163,0.0000,-7.0000,-2.0000
615,76,157,263,182,0.7137,0.0000,0.0000,4.0000
615,81,296,136,806,0.5858,0.0000,2.0000,-7.0000
616,54,142,17,934,0.6582,0.0000,-4.0000,-2.0000
616,76,157,267,182,0.7137,0.0000,0.0000,4.0000
616,81,299,133,803,0.5407,0.0000,3.0000,-3.0000
617,54,138,14,882,0.7000,0.0000,-4.0000,-3.0000
617,76,157,271,182,0.7137,0.0000,0.0000,4.0000
617,81,301,125,820,0.5750,0.0000,2.0000,-8.0000
618,54,136,13,826,0.6953,0.0000,-2.0000,-1.0000
618,76,157,275,182,0.7137,0.0000,0.0000,4.0000
618,81,301,121,803,0.5819,0.0000,0.0000,-4.0000
619,54,133,12,742,0.7027,0.0000,-3.0000,-1.0000
619,76,157,279,182,0.7137,0.0000,0.0000,4.0000
619,81,301,118,814,0.5848,0.0000,0.0000,-3.0000
620,54,127,10,580,0.6576,0.0000,-6.0000,-2.0000
620,76,157,283,182,0.7137,0.0000,0.0000,4.0000
620,81,302,108,831,0.5358,0.0000,1.0000,-10.0000
621,54,126,9,505,0.6680,0.0000,-1.0000,-1.0000
621,76,157,287,182,0.7137,0.0000,0.0000,4.0000
621,81,302,104,796,0.5840,0.0000,0.0000,-4.0000
622,54,122,6,302,0.7744,0.0000,-4.0000,-3.0000
622,76,157,291,182,0.7137,0.0000,0.0000,4.0000
622,81,304,95,805,0.6117,0.0000,2.0000,-9.0000
623,54,121,5,239,0.6790,0.0000,-1.0000,-1.0000
623,76,157,295,182,0.7137,0.0000,0.0000,4.0000
623,81,302,90,809,0.6147,0.0000,-2.0000,-5.0000
624,54,117,4,84,0.7368,0.0000,-4.0000,-1.0000
624,76,157,299,182,0.7137,0.0000,0.0000,4.0000
624,81,305,80,807,0.5482,0.0000,3.0000,-10.0000
625,54,113,3,84,0.7368,0.0000,-4.0000,-1.0000
625,76,157,303,182,0.7137,0.0000,0.0000,4.0000
625,81,306,77,767,0.5211,0.0000,1.0000,-3.0000
626,54,109,2,84,0.7368,0.0000,-4.0000,-1.0000
626,76,157,307,182,0.7137,0.0000,0.0000,4.0000
626,81,307,67,809,0.5618,0.0000,1.0000,-10.0000
627,54,105,1,84,0.7368,0.0000,-4.0000,-1.0000
627,76,157,311,182,0.7137,0.0000,0.0000,4.0000
627,81,307,63,804,0.5982,0.0000,0.0000,-4.0000
628,54,101,0,84,0.7368,0.0000,-4.0000,-1.0000
628,76,157,315,182,0.7137,0.0000,0.0000,4.0000
628,81,306,59,801,0.6555,0.0000,-1.0000,-4.0000
629,54,97,-1,84,0.7368,0.0000,-4.0000,-1.0000
629,76,157,319,182,0.7137,0.0000,0.0000,4.0000
629,81,309,50,816,0.5106,0.0000,3.0000,-9.0000
630,54,93,-2,84,0.7368,0.0000,-4.0000,-1.0000
630,76,157,323,182,0.7137,0.0000,0.0000,4.0000
630,81,311,45,791,0.5150,0.0000,2.0000,-5.0000
631,54,89,-3,84,0.7368,0.0000,-4.0000,-1.0000
631,76,157,327,182,0.7137,0.0000,0.0000,4.0000
631,81,311,37,815,0.5306,0.0000,0.0000,-8.0000
632,54,85,-4,84,0.7368,0.0000,-4.0000,-1.0000
632,76,157,331,182,0.7137,0.0000,0.0000,4.0000
632,81,309,34,811,0.5280,0.0000,-2.0000,-3.0000
633,54,81,-5,84,0.7368,0.0000,-4.0000,-1.0000
633,76,157,335,182,0.7137,0.0000,0.0000,4.0000
633,81,311,25,860,0.4977,0.0000,2.0000,-9.0000
634,54,77,-6,84,0.7368,0.0000,-4.0000,-1.0000
634,76,157,339,182,0.7137,0.0000,0.0000,4.0000
634,81,310,22,811,0.5343,0.0000,-1.0000,-3.0000
635,54,73,-7,84,0.7368,0.0000,-4.0000,-1.0000
635,76,157,343,182,0.7137,0.0000,0.0000,4.0000
635,81,310,17,640,0.5965,0.0000,0.0000,-5.0000
636,54,69,-8,84,0.7368,0.0000,-4.0000,-1.0000
636,76,157,347,182,0.7137,0.0000,0.0000,4.0000
636,81,310,17,651,0.6200,0.0000,0.0000,0.0000
637,54,65,-9,84,0.7368,0.0000,-4.0000,-1.0000
637,81,310,15,616,0.6022,0.0000,0.0000,-2.0000
638,54,61,-10,84,0.7368,0.0000,-4.0000,-1.0000
638,81,310,15,618,0.6242,0.0000,0.0000,0.0000
639,54,57,-11,84,0.7368,0.0000,-4.0000,-1.0000
639,81,310,15,588,0.6336,0.0000,0.0000,0.0000
640,54,53,-12,84,0.7368,0.0000,-4.0000,-1.0000
640,81,310,15,594,0.6401,0.0000,0.0000,0.0000
641,54,49,-13,84,0.7368,0.0000,-4.0000,-1.0000
641,81,311,14,567,0.6307,0.0000,1.0000,-1.0000
642,54,45,-14,84,0.7368,0.0000,-4.0000,-1.0000
642,81,312,13,500,0.6631,0.0000,1.0000,-1.0000
642,82,237,214,702,0.6382,0.0000,-2.0000,-4.0000
643,54,41,-15,84,0.7368,0.0000,-4.0000,-1.0000
643,81,314,11,439,0.6055,0.0000,2.0000,-2.0000
643,82,233,202,779,0.5072,0.0000,-4.0000,-12.0000
644,54,37,-16,84,0.7368,0.0000,-4.0000,-1.0000
644,81,314,10,388,0.6025,0.0000,0.0000,-1.0000
644,82,232,194,778,0.5518,0.0000,-1.0000,-8.0000
645,54,33,-17,84,0.7368,0.0000,-4.0000,-1.0000
645,81,317,9,345,0.6635,0.0000,3.0000,-1.0000
645,82,230,186,795,0.5286,0.0000,-2.0000,-8.0000
646,54,29,-18,84,0.7368,0.0000,-4.0000,-1.0000
646,81,319,9,294,0.7424,0.0000,2.0000,0.0000
646,82,228,180,771,0.4971,0.0000,-2.0000,-6.0000
647,54,25,-19,84,0.7368,0.0000,-4.0000,-1.0000
647,81,322,7,219,0.7449,0.0000,3.0000,-2.0000
647,82,227,169,817,0.5268,0.0000,-1.0000,-11.0000
648,54,21,-20,84,0.7368,0.0000,-4.0000,-1.0000
648,81,323,6,177,0.7763,0.0000,1.0000,-1.0000
648,82,228,165,805,0.5241,0.0000,1.0000,-4.0000
649,54,17,-21,84,0.7368,0.0000,-4.0000,-1.0000
649,81,325,4,74,0.7048,0.0000,2.0000,-2.0000
649,82,231,152,834,0.5212,0.0000,3.0000,-13.0000
650,54,13,-22,84,0.7368,0.0000,-4.0000,-1.0000
650,81,327,2,74,0.7048,0.0000,2.0000,-2.0000
650,82,233,148,862,0.5986,0.0000,2.0000,-4.0000
651,54,9,-23,84,0.7368,0.0000,-4.0000,-1.0000
651,81,329,0,74,0.7048,0.0000,2.0000,-2.0000
651,82,237,142,809,0.5738,0.0000,4.0000,-6.0000
652,54,5,-24,84,0.7368,0.0000,-4.0000,-1.0000
652,81,331,-2,74,0.7048,0.0000,2.0000,-2.0000
652,82,244,137,847,0.5833,0.0000,7.0000,-5.0000
653,54,1,-25,84,0.7368,0.0000,-4.0000,-1.0000
653,81,333,-4,74,0.7048,0.0000,2.0000,-2.0000
653,82,246,134,854,0.6018,0.0000,2.0000,-3.0000
654,81,335,-6,74,0.7048,0.0000,2.0000,-2.0000
654,82,256,127,821,0.5488,0.0000,10.0000,-7.0000
655,81,337,-8,74,0.7048,0.0000,2.0000,-2.0000
655,82,260,124,815,0.5372,0.0000,4.0000,-3.0000
656,81,339,-10,74,0.7048,0.0000,2.0000,-2.0000
656,82,263,123,862,0.5701,0.0000,3.0000,-1.0000
657,81,341,-12,74,0.7048,0.0000,2.0000,-2.0000
657,82,265,123,851,0.5599,0.0000,2.0000,0.0000
658,81,343,-14,74,0.7048,0.0000,2.0000,-2.0000
658,82,264,121,861,0.5150,0.0000,-1.0000,-2.0000
659,81,345,-16,74,0.7048,0.0000,2.0000,-2.0000
659,82,264,120,890,0.5298,0.0000,0.0000,-1.0000
660,81,347,-18,74,0.7048,0.0000,2.0000,-2.0000
660,82,263,120,896,0.5079,0.0000,-1.0000,0.0000
661,81,349,-20,74,0.7048,0.0000,2.0000,-2.0000
661,82,261,116,829,0.5080,0.0000,-2.0000,-4.0000
661,83,258,5,169,0.6760,0.0000,-2.0000,1.0000
661,87,99,203,852,0.5434,0.0000,-5.0000,-14.0000
662,81,351,-22,74,0.7048,0.0000,2.0000,-2.0000
662,82,258,113,837,0.5813,0.0000,-3.0000,-3.0000
662,83,258,6,222,0.7762,0.0000,0.0000,1.0000
662,87,97,197,831,0.4653,0.0000,-2.0000,-6.0000
663,81,353,-24,74,0.7048,0.0000,2.0000,-2.0000
663,82,253,110,788,0.5824,0.0000,-5.0000,-3.0000
663,83,258,7,288,0.7111,0.0000,0.0000,1.0000
663,87,87,181,832,0.6792,0.0000,-10.0000,-16.0000
664,81,355,-26,74,0.7048,0.0000,2.0000,-2.0000
664,82,247,107,823,0.5296,0.0000,-6.0000,-3.0000
664,83,259,8,328,0.6613,0.0000,1.0000,1.0000
664,87,85,175,891,0.5866,0.0000,-2.0000,-6.0000
665,81,357,-28,74,0.7048,0.0000,2.0000,-2.0000
665,82,236,99,792,0.5500,0.0000,-11.0000,-8.0000
665,83,258,8,373,0.6649,0.0000,-1.0000,0.0000
665,87,81,154,823,0.5358,0.0000,-4.0000,-21.0000
666,81,359,-30,74,0.7048,0.0000,2.0000,-2.0000
666,82,230,97,778,0.5392,0.0000,-6.0000,-2.0000
666,83,258,8,396,0.6471,0.0000,0.0000,0.0000
666,87,78,146,863,0.6421,0.0000,-3.0000,-8.0000
667,81,361,-32,74,0.7048,0.0000,2.0000,-2.0000
667,82,226,95,785,0.5451,0.0000,-4.0000,-2.0000
667,83,258,9,425,0.5903,0.0000,0.0000,1.0000
667,87,77,139,872,0.5561,0.0000,-1.0000,-7.0000
668,81,363,-34,74,0.7048,0.0000,2.0000,-2.0000
668,82,219,94,838,0.5771,0.0000,-7.0000,-1.0000
668,83,258,10,473,0.5558,0.0000,0.0000,1.0000
668,87,75,120,860,0.5842,0.0000,-2.0000,-19.0000
669,81,365,-36,74,0.7048,0.0000,2.0000,-2.0000
669,82,216,95,848,0.5048,0.0000,-3.0000,1.0000
669,83,257,11,503,0.5664,0.0000,-1.0000,1.0000
669,87,70,113,916,0.6446,0.0000,-5.0000,-7.0000
670,81,367,-38,74,0.7048,0.0000,2.0000,-2.0000
670,82,210,102,873,0.5399,0.0000,-6.0000,7.0000
670,83,256,12,662,0.6287,0.0000,-1.0000,1.0000
670,87,66,104,935,0.5300,0.0000,-4.0000,-9.0000
671,81,369,-40,74,0.7048,0.0000,2.0000,-2.0000
671,82,209,102,856,0.6149,0.0000,-1.0000,0.0000
671,83,256,14,687,0.5682,0.0000,0.0000,2.0000
671,87,63,94,809,0.4717,0.0000,-3.0000,-10.0000
672,81,371,-42,74,0.7048,0.0000,2.0000,-2.0000
672,82,204,108,860,0.5714,0.0000,-5.0000,6.0000
672,83,255,16,797,0.6011,0.0000,-1.0000,2.0000
672,87,62,80,856,0.6024,0.0000,-1.0000,-14.0000
673,81,373,-44,74,0.7048,0.0000,2.0000,-2.0000
673,82,203,110,814,0.5672,0.0000,-1.0000,2.0000
673,83,255,17,839,0.5847,0.0000,0.0000,1.0000
673,87,60,70,845,0.4994,0.0000,-2.0000,-10.0000
674,81,375,-46,74,0.7048,0.0000,2.0000,-2.0000
674,82,199,120,867,0.5287,0.0000,-4.0000,10.0000
674,83,253,17,910,0.5702,0.0000,-2.0000,0.0000
674,87,60,51,885,0.5312,0.0000,0.0000,-19.0000
675,81,377,-48,74,0.7048,0.0000,2.0000,-2.0000
675,82,195,124,883,0.5533,0.0000,-4.0000,4.0000
